detector_id,detector_name,severity,bioguide_id,member_name,party,state,district,quarter,description,amount,vendor_name,extra_json
J,Wash transaction pair,MEDIUM,A000379,Mark Alford,R,MO,,,"Near-exact offset pair with THE HAROLD E JOHNSON COMPANIES INC: +$1,924.00 and -$1,924.00, 0 days apart",1924.0,THE HAROLD E JOHNSON COMPANIES INC,"{""positive_amount"": 1924.0, ""negative_amount"": -1924.0, ""days_apart"": 0, ""positive_date"": ""2024-10-19"", ""negative_date"": ""2024-10-19"", ""offset_pct"": 0.0}"
J,Wash transaction pair,MEDIUM,A000379,Mark Alford,R,MO,,,"Near-exact offset pair with THE HAROLD E JOHNSON COMPANIES INC: +$1,924.00 and -$1,924.00, 28 days apart",1924.0,THE HAROLD E JOHNSON COMPANIES INC,"{""positive_amount"": 1924.0, ""negative_amount"": -1924.0, ""days_apart"": 28, ""positive_date"": ""2024-11-16"", ""negative_date"": ""2024-10-19"", ""offset_pct"": 0.0}"
J,Wash transaction pair,MEDIUM,A000380,Gabe Amo,D,RI,,,"Near-exact offset pair with ALPHONSE DAMICO: +$4,666.06 and -$4,666.06, 5 days apart",4666.06,ALPHONSE DAMICO,"{""positive_amount"": 4666.06, ""negative_amount"": -4666.06, ""days_apart"": 5, ""positive_date"": ""2024-10-16"", ""negative_date"": ""2024-10-21"", ""offset_pct"": 0.0}"
J,Wash transaction pair,MEDIUM,A000380,Gabe Amo,D,RI,,,"Near-exact offset pair with ALPHONSE DAMICO: +$4,666.06 and -$4,666.06, 0 days apart",4666.06,ALPHONSE DAMICO,"{""positive_amount"": 4666.06, ""negative_amount"": -4666.06, ""days_apart"": 0, ""positive_date"": ""2024-10-21"", ""negative_date"": ""2024-10-21"", ""offset_pct"": 0.0}"
J,Wash transaction pair,MEDIUM,A000380,Gabe Amo,D,RI,,,"Near-exact offset pair with ALPHONSE DAMICO: +$4,666.06 and -$4,666.06, 26 days apart",4666.06,ALPHONSE DAMICO,"{""positive_amount"": 4666.06, ""negative_amount"": -4666.06, ""days_apart"": 26, ""positive_date"": ""2024-11-16"", ""negative_date"": ""2024-10-21"", ""offset_pct"": 0.0}"
J,Wash transaction pair,MEDIUM,A000380,Gabe Amo,D,RI,,,"Near-exact offset pair with ALPHONSE DAMICO: +$4,666.06 and -$4,666.06, 56 days apart",4666.06,ALPHONSE DAMICO,"{""positive_amount"": 4666.06, ""negative_amount"": -4666.06, ""days_apart"": 56, ""positive_date"": ""2024-12-16"", ""negative_date"": ""2024-10-21"", ""offset_pct"": 0.0}"
J,Wash transaction pair,MEDIUM,A000380,Gabe Amo,D,RI,,,"Near-exact offset pair with HACKETT SECURITY INC: +$2,416.69 and -$2,416.69, 41 days apart",2416.69,HACKETT SECURITY INC,"{""positive_amount"": 2416.69, ""negative_amount"": -2416.69, ""days_apart"": 41, ""positive_date"": ""2025-09-04"", ""negative_date"": ""2025-10-15"", ""offset_pct"": 0.0}"
J,Wash transaction pair,MEDIUM,A000380,Gabe Amo,D,RI,,,"Near-exact offset pair with HACKETT SECURITY INC: +$4,933.28 and -$4,933.28, 41 days apart",4933.28,HACKETT SECURITY INC,"{""positive_amount"": 4933.28, ""negative_amount"": -4933.28, ""days_apart"": 41, ""positive_date"": ""2025-09-04"", ""negative_date"": ""2025-10-15"", ""offset_pct"": 0.0}"
J,Wash transaction pair,MEDIUM,A000380,Gabe Amo,D,RI,,,"Near-exact offset pair with HACKETT SECURITY INC: +$2,416.69 and -$2,416.69, 0 days apart",2416.69,HACKETT SECURITY INC,"{""positive_amount"": 2416.69, ""negative_amount"": -2416.69, ""days_apart"": 0, ""positive_date"": ""2025-10-15"", ""negative_date"": ""2025-10-15"", ""offset_pct"": 0.0}"
J,Wash transaction pair,MEDIUM,A000380,Gabe Amo,D,RI,,,"Near-exact offset pair with HACKETT SECURITY INC: +$4,933.28 and -$4,933.28, 0 days apart",4933.28,HACKETT SECURITY INC,"{""positive_amount"": 4933.28, ""negative_amount"": -4933.28, ""days_apart"": 0, ""positive_date"": ""2025-10-15"", ""negative_date"": ""2025-10-15"", ""offset_pct"": 0.0}"
J,Wash transaction pair,MEDIUM,B000490,"Sanford D. Bishop, Jr.",D,GA,,,"Near-exact offset pair with 1 KEY REALTY LLC: +$3,314.95 and -$3,314.95, 0 days apart",3314.95,1 KEY REALTY LLC,"{""positive_amount"": 3314.95, ""negative_amount"": -3314.95, ""days_apart"": 0, ""positive_date"": ""2025-04-21"", ""negative_date"": ""2025-04-21"", ""offset_pct"": 0.0}"
J,Wash transaction pair,MEDIUM,B000490,"Sanford D. Bishop, Jr.",D,GA,,,"Near-exact offset pair with 1 KEY REALTY LLC: +$3,314.95 and -$3,314.95, 0 days apart",3314.95,1 KEY REALTY LLC,"{""positive_amount"": 3314.95, ""negative_amount"": -3314.95, ""days_apart"": 0, ""positive_date"": ""2025-04-21"", ""negative_date"": ""2025-04-21"", ""offset_pct"": 0.0}"
J,Wash transaction pair,MEDIUM,B000490,"Sanford D. Bishop, Jr.",D,GA,,,"Near-exact offset pair with 1 KEY REALTY LLC: +$3,314.95 and -$3,314.95, 0 days apart",3314.95,1 KEY REALTY LLC,"{""positive_amount"": 3314.95, ""negative_amount"": -3314.95, ""days_apart"": 0, ""positive_date"": ""2025-04-21"", ""negative_date"": ""2025-04-21"", ""offset_pct"": 0.0}"
J,Wash transaction pair,MEDIUM,B000490,"Sanford D. Bishop, Jr.",D,GA,,,"Near-exact offset pair with 1 KEY REALTY LLC: +$3,314.95 and -$3,314.95, 0 days apart",3314.95,1 KEY REALTY LLC,"{""positive_amount"": 3314.95, ""negative_amount"": -3314.95, ""days_apart"": 0, ""positive_date"": ""2025-04-21"", ""negative_date"": ""2025-04-21"", ""offset_pct"": 0.0}"
J,Wash transaction pair,MEDIUM,B000490,"Sanford D. Bishop, Jr.",D,GA,,,"Near-exact offset pair with 1 KEY REALTY LLC: +$3,314.95 and -$3,314.95, 0 days apart",3314.95,1 KEY REALTY LLC,"{""positive_amount"": 3314.95, ""negative_amount"": -3314.95, ""days_apart"": 0, ""positive_date"": ""2025-04-21"", ""negative_date"": ""2025-04-21"", ""offset_pct"": 0.0}"
J,Wash transaction pair,MEDIUM,B000490,"Sanford D. Bishop, Jr.",D,GA,,,"Near-exact offset pair with 1 KEY REALTY LLC: +$3,314.95 and -$3,314.95, 0 days apart",3314.95,1 KEY REALTY LLC,"{""positive_amount"": 3314.95, ""negative_amount"": -3314.95, ""days_apart"": 0, ""positive_date"": ""2025-04-21"", ""negative_date"": ""2025-04-21"", ""offset_pct"": 0.0}"
J,Wash transaction pair,MEDIUM,B000490,"Sanford D. Bishop, Jr.",D,GA,,,"Near-exact offset pair with 1 KEY REALTY LLC: +$3,314.95 and -$3,314.95, 0 days apart",3314.95,1 KEY REALTY LLC,"{""positive_amount"": 3314.95, ""negative_amount"": -3314.95, ""days_apart"": 0, ""positive_date"": ""2025-04-21"", ""negative_date"": ""2025-04-21"", ""offset_pct"": 0.0}"
J,Wash transaction pair,MEDIUM,B000490,"Sanford D. Bishop, Jr.",D,GA,,,"Near-exact offset pair with 1 KEY REALTY LLC: +$3,314.95 and -$3,314.95, 0 days apart",3314.95,1 KEY REALTY LLC,"{""positive_amount"": 3314.95, ""negative_amount"": -3314.95, ""days_apart"": 0, ""positive_date"": ""2025-04-21"", ""negative_date"": ""2025-04-21"", ""offset_pct"": 0.0}"
J,Wash transaction pair,MEDIUM,B000490,"Sanford D. Bishop, Jr.",D,GA,,,"Near-exact offset pair with 1 KEY REALTY LLC: +$3,314.95 and -$3,314.95, 0 days apart",3314.95,1 KEY REALTY LLC,"{""positive_amount"": 3314.95, ""negative_amount"": -3314.95, ""days_apart"": 0, ""positive_date"": ""2025-04-21"", ""negative_date"": ""2025-04-21"", ""offset_pct"": 0.0}"
J,Wash transaction pair,MEDIUM,B000668,Cliff Bentz,R,OR,,,"Near-exact offset pair with MINEAR JOEY D.: +$2,894.73 and -$2,894.73, 0 days apart",2894.73,MINEAR JOEY D.,"{""positive_amount"": 2894.73, ""negative_amount"": -2894.73, ""days_apart"": 0, ""positive_date"": ""2025-06-11"", ""negative_date"": ""2025-06-11"", ""offset_pct"": 0.0}"
J,Wash transaction pair,MEDIUM,B000668,Cliff Bentz,R,OR,,,"Near-exact offset pair with NMMRB LLC: +$3,000.00 and -$3,000.00, 3 days apart",3000.0,NMMRB LLC,"{""positive_amount"": 3000.0, ""negative_amount"": -3000.0, ""days_apart"": 3, ""positive_date"": ""2024-10-16"", ""negative_date"": ""2024-10-19"", ""offset_pct"": 0.0}"
J,Wash transaction pair,MEDIUM,B000668,Cliff Bentz,R,OR,,,"Near-exact offset pair with NMMRB LLC: +$3,000.00 and -$3,000.00, 58 days apart",3000.0,NMMRB LLC,"{""positive_amount"": 3000.0, ""negative_amount"": -3000.0, ""days_apart"": 58, ""positive_date"": ""2024-12-16"", ""negative_date"": ""2024-10-19"", ""offset_pct"": 0.0}"
J,Wash transaction pair,MEDIUM,B000668,Cliff Bentz,R,OR,,,"Near-exact offset pair with NMMRB LLC: +$3,000.00 and -$3,000.00, 0 days apart",3000.0,NMMRB LLC,"{""positive_amount"": 3000.0, ""negative_amount"": -3000.0, ""days_apart"": 0, ""positive_date"": ""2024-10-19"", ""negative_date"": ""2024-10-19"", ""offset_pct"": 0.0}"
J,Wash transaction pair,MEDIUM,B000668,Cliff Bentz,R,OR,,,"Near-exact offset pair with NMMRB LLC: +$3,000.00 and -$3,000.00, 28 days apart",3000.0,NMMRB LLC,"{""positive_amount"": 3000.0, ""negative_amount"": -3000.0, ""days_apart"": 28, ""positive_date"": ""2024-11-16"", ""negative_date"": ""2024-10-19"", ""offset_pct"": 0.0}"
J,Wash transaction pair,MEDIUM,B000740,Stephanie I. Bice,R,OK,,,"Near-exact offset pair with YMCA OF GREATER OKLAHOMA CITY: +$4,470.00 and -$4,470.00, 2 days apart",4470.0,YMCA OF GREATER OKLAHOMA CITY,"{""positive_amount"": 4470.0, ""negative_amount"": -4470.0, ""days_apart"": 2, ""positive_date"": ""2024-10-16"", ""negative_date"": ""2024-10-18"", ""offset_pct"": 0.0}"
J,Wash transaction pair,MEDIUM,B000740,Stephanie I. Bice,R,OK,,,"Near-exact offset pair with YMCA OF GREATER OKLAHOMA CITY: +$4,470.00 and -$4,470.00, 0 days apart",4470.0,YMCA OF GREATER OKLAHOMA CITY,"{""positive_amount"": 4470.0, ""negative_amount"": -4470.0, ""days_apart"": 0, ""positive_date"": ""2024-10-18"", ""negative_date"": ""2024-10-18"", ""offset_pct"": 0.0}"
J,Wash transaction pair,MEDIUM,B000740,Stephanie I. Bice,R,OK,,,"Near-exact offset pair with YMCA OF GREATER OKLAHOMA CITY: +$4,470.00 and -$4,470.00, 29 days apart",4470.0,YMCA OF GREATER OKLAHOMA CITY,"{""positive_amount"": 4470.0, ""negative_amount"": -4470.0, ""days_apart"": 29, ""positive_date"": ""2024-11-16"", ""negative_date"": ""2024-10-18"", ""offset_pct"": 0.0}"
J,Wash transaction pair,MEDIUM,B000740,Stephanie I. Bice,R,OK,,,"Near-exact offset pair with YMCA OF GREATER OKLAHOMA CITY: +$4,470.00 and -$4,470.00, 59 days apart",4470.0,YMCA OF GREATER OKLAHOMA CITY,"{""positive_amount"": 4470.0, ""negative_amount"": -4470.0, ""days_apart"": 59, ""positive_date"": ""2024-12-16"", ""negative_date"": ""2024-10-18"", ""offset_pct"": 0.0}"
J,Wash transaction pair,MEDIUM,B001248,Michael C. Burgess,R,TX,,,"Near-exact offset pair with BEALL 2000 STEMMONS LP: +$4,200.00 and -$4,200.00, 2 days apart",4200.0,BEALL 2000 STEMMONS LP,"{""positive_amount"": 4200.0, ""negative_amount"": -4200.0, ""days_apart"": 2, ""positive_date"": ""2024-10-16"", ""negative_date"": ""2024-10-18"", ""offset_pct"": 0.0}"
J,Wash transaction pair,MEDIUM,B001248,Michael C. Burgess,R,TX,,,"Near-exact offset pair with BEALL 2000 STEMMONS LP: +$4,200.00 and -$4,200.00, 0 days apart",4200.0,BEALL 2000 STEMMONS LP,"{""positive_amount"": 4200.0, ""negative_amount"": -4200.0, ""days_apart"": 0, ""positive_date"": ""2024-10-18"", ""negative_date"": ""2024-10-18"", ""offset_pct"": 0.0}"
J,Wash transaction pair,MEDIUM,B001248,Michael C. Burgess,R,TX,,,"Near-exact offset pair with BEALL 2000 STEMMONS LP: +$4,200.00 and -$4,200.00, 29 days apart",4200.0,BEALL 2000 STEMMONS LP,"{""positive_amount"": 4200.0, ""negative_amount"": -4200.0, ""days_apart"": 29, ""positive_date"": ""2024-11-16"", ""negative_date"": ""2024-10-18"", ""offset_pct"": 0.0}"
J,Wash transaction pair,MEDIUM,B001248,Michael C. Burgess,R,TX,,,"Near-exact offset pair with BEALL 2000 STEMMONS LP: +$4,200.00 and -$4,200.00, 59 days apart",4200.0,BEALL 2000 STEMMONS LP,"{""positive_amount"": 4200.0, ""negative_amount"": -4200.0, ""days_apart"": 59, ""positive_date"": ""2024-12-16"", ""negative_date"": ""2024-10-18"", ""offset_pct"": 0.0}"
J,Wash transaction pair,MEDIUM,B001260,Vern Buchanan,R,FL,,,"Near-exact offset pair with BPE HOLDINGS LWR LLC: +$5,775.89 and -$5,775.89, 4 days apart",5775.89,BPE HOLDINGS LWR LLC,"{""positive_amount"": 5775.89, ""negative_amount"": -5775.89, ""days_apart"": 4, ""positive_date"": ""2024-10-16"", ""negative_date"": ""2024-10-20"", ""offset_pct"": 0.0}"
J,Wash transaction pair,MEDIUM,B001260,Vern Buchanan,R,FL,,,"Near-exact offset pair with BPE HOLDINGS LWR LLC: +$5,775.89 and -$5,775.89, 0 days apart",5775.89,BPE HOLDINGS LWR LLC,"{""positive_amount"": 5775.89, ""negative_amount"": -5775.89, ""days_apart"": 0, ""positive_date"": ""2024-10-20"", ""negative_date"": ""2024-10-20"", ""offset_pct"": 0.0}"
J,Wash transaction pair,MEDIUM,B001260,Vern Buchanan,R,FL,,,"Near-exact offset pair with BPE HOLDINGS LWR LLC: +$5,775.89 and -$5,775.89, 27 days apart",5775.89,BPE HOLDINGS LWR LLC,"{""positive_amount"": 5775.89, ""negative_amount"": -5775.89, ""days_apart"": 27, ""positive_date"": ""2024-11-16"", ""negative_date"": ""2024-10-20"", ""offset_pct"": 0.0}"
J,Wash transaction pair,MEDIUM,B001260,Vern Buchanan,R,FL,,,"Near-exact offset pair with BPE HOLDINGS LWR LLC: +$5,775.89 and -$5,775.89, 57 days apart",5775.89,BPE HOLDINGS LWR LLC,"{""positive_amount"": 5775.89, ""negative_amount"": -5775.89, ""days_apart"": 57, ""positive_date"": ""2024-12-16"", ""negative_date"": ""2024-10-20"", ""offset_pct"": 0.0}"
J,Wash transaction pair,MEDIUM,B001260,Vern Buchanan,R,FL,,,"Near-exact offset pair with CITIBANK -SARASOTA POLICE DEPT: +$2,556.42 and -$2,556.42, 0 days apart",2556.42,CITIBANK -SARASOTA POLICE DEPT,"{""positive_amount"": 2556.42, ""negative_amount"": -2556.42, ""days_apart"": 0, ""positive_date"": ""2025-07-28"", ""negative_date"": ""2025-07-28"", ""offset_pct"": 0.0}"
J,Wash transaction pair,MEDIUM,B001260,Vern Buchanan,R,FL,,,"Near-exact offset pair with VONDERBURG PROPERTIES INC: +$1,661.73 and -$1,661.73, 3 days apart",1661.73,VONDERBURG PROPERTIES INC,"{""positive_amount"": 1661.73, ""negative_amount"": -1661.73, ""days_apart"": 3, ""positive_date"": ""2024-10-16"", ""negative_date"": ""2024-10-19"", ""offset_pct"": 0.0}"
J,Wash transaction pair,MEDIUM,B001260,Vern Buchanan,R,FL,,,"Near-exact offset pair with VONDERBURG PROPERTIES INC: +$1,661.73 and -$1,661.73, 0 days apart",1661.73,VONDERBURG PROPERTIES INC,"{""positive_amount"": 1661.73, ""negative_amount"": -1661.73, ""days_apart"": 0, ""positive_date"": ""2024-10-19"", ""negative_date"": ""2024-10-19"", ""offset_pct"": 0.0}"
J,Wash transaction pair,MEDIUM,B001260,Vern Buchanan,R,FL,,,"Near-exact offset pair with VONDERBURG PROPERTIES INC: +$1,661.73 and -$1,661.73, 28 days apart",1661.73,VONDERBURG PROPERTIES INC,"{""positive_amount"": 1661.73, ""negative_amount"": -1661.73, ""days_apart"": 28, ""positive_date"": ""2024-11-16"", ""negative_date"": ""2024-10-19"", ""offset_pct"": 0.0}"
J,Wash transaction pair,MEDIUM,B001260,Vern Buchanan,R,FL,,,"Near-exact offset pair with VONDERBURG PROPERTIES INC: +$1,661.73 and -$1,661.73, 58 days apart",1661.73,VONDERBURG PROPERTIES INC,"{""positive_amount"": 1661.73, ""negative_amount"": -1661.73, ""days_apart"": 58, ""positive_date"": ""2024-12-16"", ""negative_date"": ""2024-10-19"", ""offset_pct"": 0.0}"
J,Wash transaction pair,MEDIUM,B001275,Larry Bucshon,R,IN,,,"Near-exact offset pair with 500 WABASH COMMERCIAL LLC: +$2,944.00 and -$2,944.00, 2 days apart",2944.0,500 WABASH COMMERCIAL LLC,"{""positive_amount"": 2944.0, ""negative_amount"": -2944.0, ""days_apart"": 2, ""positive_date"": ""2024-10-16"", ""negative_date"": ""2024-10-18"", ""offset_pct"": 0.0}"
J,Wash transaction pair,MEDIUM,B001275,Larry Bucshon,R,IN,,,"Near-exact offset pair with 500 WABASH COMMERCIAL LLC: +$2,944.00 and -$2,944.00, 0 days apart",2944.0,500 WABASH COMMERCIAL LLC,"{""positive_amount"": 2944.0, ""negative_amount"": -2944.0, ""days_apart"": 0, ""positive_date"": ""2024-10-18"", ""negative_date"": ""2024-10-18"", ""offset_pct"": 0.0}"
J,Wash transaction pair,MEDIUM,B001275,Larry Bucshon,R,IN,,,"Near-exact offset pair with 500 WABASH COMMERCIAL LLC: +$2,944.00 and -$2,944.00, 29 days apart",2944.0,500 WABASH COMMERCIAL LLC,"{""positive_amount"": 2944.0, ""negative_amount"": -2944.0, ""days_apart"": 29, ""positive_date"": ""2024-11-16"", ""negative_date"": ""2024-10-18"", ""offset_pct"": 0.0}"
J,Wash transaction pair,MEDIUM,B001275,Larry Bucshon,R,IN,,,"Near-exact offset pair with 500 WABASH COMMERCIAL LLC: +$2,944.00 and -$2,944.00, 59 days apart",2944.0,500 WABASH COMMERCIAL LLC,"{""positive_amount"": 2944.0, ""negative_amount"": -2944.0, ""days_apart"": 59, ""positive_date"": ""2024-12-16"", ""negative_date"": ""2024-10-18"", ""offset_pct"": 0.0}"
J,Wash transaction pair,MEDIUM,B001275,Larry Bucshon,R,IN,,,"Near-exact offset pair with RIVERVIEW INVESTMENTS LLC: +$3,742.00 and -$3,742.00, 2 days apart",3742.0,RIVERVIEW INVESTMENTS LLC,"{""positive_amount"": 3742.0, ""negative_amount"": -3742.0, ""days_apart"": 2, ""positive_date"": ""2024-10-16"", ""negative_date"": ""2024-10-18"", ""offset_pct"": 0.0}"
J,Wash transaction pair,MEDIUM,B001275,Larry Bucshon,R,IN,,,"Near-exact offset pair with RIVERVIEW INVESTMENTS LLC: +$3,742.00 and -$3,742.00, 0 days apart",3742.0,RIVERVIEW INVESTMENTS LLC,"{""positive_amount"": 3742.0, ""negative_amount"": -3742.0, ""days_apart"": 0, ""positive_date"": ""2024-10-18"", ""negative_date"": ""2024-10-18"", ""offset_pct"": 0.0}"
J,Wash transaction pair,MEDIUM,B001275,Larry Bucshon,R,IN,,,"Near-exact offset pair with RIVERVIEW INVESTMENTS LLC: +$3,742.00 and -$3,742.00, 29 days apart",3742.0,RIVERVIEW INVESTMENTS LLC,"{""positive_amount"": 3742.0, ""negative_amount"": -3742.0, ""days_apart"": 29, ""positive_date"": ""2024-11-16"", ""negative_date"": ""2024-10-18"", ""offset_pct"": 0.0}"
J,Wash transaction pair,MEDIUM,B001275,Larry Bucshon,R,IN,,,"Near-exact offset pair with RIVERVIEW INVESTMENTS LLC: +$3,742.00 and -$3,742.00, 59 days apart",3742.0,RIVERVIEW INVESTMENTS LLC,"{""positive_amount"": 3742.0, ""negative_amount"": -3742.0, ""days_apart"": 59, ""positive_date"": ""2024-12-16"", ""negative_date"": ""2024-10-18"", ""offset_pct"": 0.0}"
J,Wash transaction pair,MEDIUM,B001281,Joyce Beatty,D,OH,,,"Near-exact offset pair with ENCOVA INSURANCE: +$5,761.88 and -$5,761.88, 5 days apart",5761.88,ENCOVA INSURANCE,"{""positive_amount"": 5761.88, ""negative_amount"": -5761.88, ""days_apart"": 5, ""positive_date"": ""2024-10-16"", ""negative_date"": ""2024-10-21"", ""offset_pct"": 0.0}"
K,Transaction velocity outlier,HIGH,S001214,W. Gregory Steube,R,FL,,2025Q2,"587 AP transactions in 2025Q2 (z=6.7, peer median 161)",,,"{""transaction_count"": 587, ""peer_median"": 161, ""z_score"": 6.68}"
K,Transaction velocity outlier,HIGH,F000469,Russ Fulcher,R,ID,,2024Q4,"503 AP transactions in 2024Q4 (z=5.5, peer median 156)",,,"{""transaction_count"": 503, ""peer_median"": 156, ""z_score"": 5.51}"
K,Transaction velocity outlier,HIGH,C001051,John R. Carter,R,TX,,2025Q2,"506 AP transactions in 2025Q2 (z=5.4, peer median 161)",,,"{""transaction_count"": 506, ""peer_median"": 161, ""z_score"": 5.41}"
K,Transaction velocity outlier,MEDIUM,P000619,Mary Sattler Peltola,D,AK,,2024Q4,"462 AP transactions in 2024Q4 (z=4.9, peer median 156)",,,"{""transaction_count"": 462, ""peer_median"": 156, ""z_score"": 4.86}"
K,Transaction velocity outlier,MEDIUM,P000610,Stacey E. Plaskett,D,VI,,2025Q4,"306 AP transactions in 2025Q4 (z=4.7, peer median 112)",,,"{""transaction_count"": 306, ""peer_median"": 112, ""z_score"": 4.67}"
K,Transaction velocity outlier,MEDIUM,C001063,Henry Cuellar,D,TX,,2025Q2,"447 AP transactions in 2025Q2 (z=4.5, peer median 161)",,,"{""transaction_count"": 447, ""peer_median"": 161, ""z_score"": 4.49}"
K,Transaction velocity outlier,MEDIUM,E000246,Chuck Edwards,R,NC,,2025Q2,"446 AP transactions in 2025Q2 (z=4.5, peer median 161)",,,"{""transaction_count"": 446, ""peer_median"": 161, ""z_score"": 4.47}"
K,Transaction velocity outlier,MEDIUM,C001051,John R. Carter,R,TX,,2024Q4,"430 AP transactions in 2024Q4 (z=4.3, peer median 156)",,,"{""transaction_count"": 430, ""peer_median"": 156, ""z_score"": 4.35}"
K,Transaction velocity outlier,MEDIUM,E000246,Chuck Edwards,R,NC,,2024Q4,"424 AP transactions in 2024Q4 (z=4.3, peer median 156)",,,"{""transaction_count"": 424, ""peer_median"": 156, ""z_score"": 4.25}"
K,Transaction velocity outlier,MEDIUM,W000816,Roger Williams,R,TX,,2025Q1,"462 AP transactions in 2025Q1 (z=4.2, peer median 136)",,,"{""transaction_count"": 462, ""peer_median"": 135, ""z_score"": 4.19}"
K,Transaction velocity outlier,MEDIUM,B001296,Brendan F. Boyle,D,PA,,2025Q2,"417 AP transactions in 2025Q2 (z=4.0, peer median 161)",,,"{""transaction_count"": 417, ""peer_median"": 161, ""z_score"": 4.02}"
K,Transaction velocity outlier,MEDIUM,M001184,Thomas Massie,R,KY,,2025Q1,"446 AP transactions in 2025Q1 (z=4.0, peer median 136)",,,"{""transaction_count"": 446, ""peer_median"": 135, ""z_score"": 3.99}"
K,Transaction velocity outlier,MEDIUM,F000469,Russ Fulcher,R,ID,,2025Q3,"389 AP transactions in 2025Q3 (z=3.9, peer median 159)",,,"{""transaction_count"": 389, ""peer_median"": 159, ""z_score"": 3.88}"
K,Transaction velocity outlier,MEDIUM,S000250,Pete Sessions,R,TX,,2025Q4,"273 AP transactions in 2025Q4 (z=3.9, peer median 112)",,,"{""transaction_count"": 273, ""peer_median"": 112, ""z_score"": 3.88}"
